Filename	 Segmentlabel	TargetMax	TargetMin	TargetPitch	TargetDifference Duration	TargetIntensity   
S42-CT_v_10-CD_25-N80 o --undefined-- --undefined-- --undefined-- --undefined-- 0.46525936899929154 26.274749305239865 
S42-CT_v_10-CD_25-N80 co 423.1231918844836 209.6207229967336 254.1002292989772 213.50246888775 0.3729283075319937 42.57257834267409 
S42-CT_v_10-CD_25-N80 p 214.27909166769797 196.4098194387161 202.8425800972156 17.869272228981856 0.3146582594801197 48.79513631580672 
S42-CT_v_10-CD_25-N80 v 224.63256621884938 193.17538343709683 204.73767365030955 31.45718278175255 0.4350830254539926 45.27961745004365 
S42-CT_v_11-CD_17-N34 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7389964995806764 28.11834196083228 
S42-CT_v_11-CD_17-N34 co 266.30059793394526 226.49526634029414 242.1335202137485 39.80533159365112 0.3176870011187296 39.80095127041121 
S42-CT_v_11-CD_17-N34 p 227.61274322866322 202.99449554655803 213.96041513650786 24.618247682105192 0.406156798898629 47.76497948834619 
S42-CT_v_11-CD_17-N34 v 240.14557103630398 210.7109169806608 217.06727545218573 29.434654055643165 0.3579005455641382 41.11394552604689 
S42-CT_v_11-CD_17-N34 pv 270.9811718999574 200.97310209617243 222.58831455158037 70.00806980378499 0.7640573444627676 41.91913570065328 
S42-CT_v_12-CD_23-N43 o --undefined-- --undefined-- --undefined-- --undefined-- 1.1251305015693727 27.464382682743015 
S42-CT_v_12-CD_23-N43 co 448.94441163360943 210.5417218332845 294.3178983861089 238.40268980032494 0.2910796990672502 41.1663159835664 
S42-CT_v_12-CD_23-N43 p 211.78330388386573 190.98616833851662 202.8215866893761 20.797135545349107 0.2910796990672502 48.36971853237731 
S42-CT_v_12-CD_23-N43 v 446.14969434986466 190.89164182044738 215.32025911188285 255.25805252941728 0.5170494654484052 46.55491046299391 
S42-CT_v_13-CD_6-N15 o --undefined-- --undefined-- --undefined-- --undefined-- 1.1039501952722628 26.781774901473558 
S42-CT_v_13-CD_6-N15 co 257.1729235388956 214.65910753863332 227.90329942517224 42.51381600026227 0.3540196463029628 44.369126317253894 
S42-CT_v_13-CD_6-N15 p 218.38687941052035 191.42543790025653 201.2975169123123 26.961441510263825 0.38514225257135526 47.27565715446196 
S42-CT_v_13-CD_6-N15 v 222.22116557140328 187.57565458808435 194.3155744912293 34.64551098331893 0.34623899473586484 49.232830730851894 
S42-CT_v_13-CD_6-N15 pv 248.2069439428466 185.78139303543585 199.85121186339802 62.42555090741075 0.7430522246578675 41.18648004365217 
S42-CT_v_14-CD_28-N75 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5962928363472046 27.539938108904803 
S42-CT_v_14-CD_28-N75 co 321.85290057022854 209.6631947248156 230.0674222771898 112.18970584541293 0.44790309588197097 36.82571194697838 
S42-CT_v_14-CD_28-N75 p 211.50786614209838 183.43659898313445 200.00691848855604 28.071267158963934 0.3575366818005208 45.15566257884074 
S42-CT_v_14-CD_28-N75 v 441.5888590899336 193.22989854669802 210.03539959378097 248.35896054323555 0.48719284113477546 45.15682073499676 
S42-CT_v_15-CD_19-N6 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6306124029930279 29.84626392769864 
S42-CT_v_15-CD_19-N6 co 260.0548534856739 219.8875663443292 235.01299655269307 40.1672871413447 0.3293155591186959 43.467989608627626 
S42-CT_v_15-CD_19-N6 p 230.46090365279818 203.37221806594277 214.92465065219045 27.088685586855405 0.4106758737244913 49.1292448140566 
S42-CT_v_15-CD_19-N6 v 232.9913735748583 196.73076040569097 206.36667765096868 36.26061316916733 0.3951786709424352 45.84914246912087 
S42-CT_v_15-CD_19-N6 pv 233.31865180765783 178.00090352762857 192.48781363486364 55.317748280029264 0.6276367126732794 42.62253970282076 
S42-CT_v_9-CD_22-N41 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0447448638424008 25.744068385915742 
S42-CT_v_9-CD_22-N41 co 253.48259337178226 220.41929078716757 232.2465023414654 33.06330258461469 0.4118127123227371 45.27178311575125 
S42-CT_v_9-CD_22-N41 p 226.4588755945333 200.30836390906134 210.42713663794618 26.15051168547197 0.44007436905076824 46.03741052792036 
S42-CT_v_9-CD_22-N41 v 406.004325474695 196.46896934098297 222.72689075094655 209.53535613371204 0.7469152135265333 42.15519741408656 
S43-CT_f_1-CD_10-N73 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7762847105931536 28.242991710633884 
S43-CT_f_1-CD_10-N73 co 307.837016390668 195.713318401485 259.51285767278085 112.123697989183 0.46635551342812387 46.91402415255906 
S43-CT_f_1-CD_10-N73 p 461.8371083607848 248.06473761334396 274.42607136664594 213.77237074744082 0.7016339706531232 44.022772981575386 
S43-CT_f_1-CD_10-N73 c 248.06473761334396 207.38364978167027 228.4891278600752 40.68108783167369 0.17225744189687475 42.36154460852065 
S43-CT_f_1-CD_10-N73 v 281.9104351907684 237.01234650708406 256.1427972521939 44.898088683684335 0.29409807153124934 42.49175327208922 
S43-CT_f_1-CD_10-N73 pv 439.9202171943392 213.09975678482562 275.2979319763312 226.8204604095136 0.7352451788281233 45.416576633890536 
S43-CT_f_10-CD_1-N35 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0149084405874964 25.54287381583149 
S43-CT_f_10-CD_1-N35 co 439.0675745804802 227.69384392009118 260.5521581748328 211.37373066038901 0.5776921691816925 44.764849963491315 
S43-CT_f_10-CD_1-N35 p 293.21837166879425 215.7280866619231 239.99385453177035 77.49028500687115 0.5389208826594314 45.39769797780462 
S43-CT_f_10-CD_1-N35 c 264.5371563465032 180.33921466564772 211.31026101896805 84.19794168085548 0.22875059048134094 42.5344562179045 
S43-CT_f_10-CD_1-N35 v 266.04684820288145 204.23377520675973 230.14883005383396 61.81307299612172 0.34506445004812525 42.745686971453 
S43-CT_f_10-CD_1-N35 pv 334.68591271263205 104.49602638723975 188.90106044318424 230.1898863253923 0.9343880051864955 36.90965574368805 
S43-CT_f_12-CD_7-N27 o --undefined-- --undefined-- --undefined-- --undefined-- 1.2037687626117908 26.66469875338918 
S43-CT_f_12-CD_7-N27 co 391.01128097716355 293.9700870729916 311.3717855962901 97.04119390417196 0.3088882851352921 52.1012697228605 
S43-CT_f_12-CD_7-N27 p 304.35546741731633 261.38342804879693 281.7464171095541 42.972039368519404 0.4169991849326442 53.93168690763721 
S43-CT_f_12-CD_7-N27 c 261.8693541866794 234.52909773683888 253.53552586801555 27.340256449840524 0.12741641761830813 55.532902952352345 
S43-CT_f_12-CD_7-N27 v 434.3568195336254 228.30065221680726 263.34252915686574 206.05616731681815 0.3745270457265417 57.606254772155296 
S43-CT_f_12-CD_7-N27 pv 436.7884145240847 124.02802577078097 216.10162729840505 312.76038875330374 0.8262761627369057 47.10790867159679 
