 Filename	 Segmentlabel	TargetMax	TargetMin	TargetPitch	TargetDifference Duration	TargetIntensity   
 S1-CT_f_9-CD_15-N25 o 445.83755848383134 443.81176472293197 444.6843901412968 2.0257937608993757 1.5566419123991824 28.22751140212574 
 S1-CT_f_9-CD_15-N25 co 379.2699839207937 199.4561785083554 263.71347734873206 179.8138054124383 0.4855220005092282 42.62136992081018 
 S1-CT_f_9-CD_15-N25 p 417.25785234829 161.5947767241979 220.0819954961568 255.66307562409207 0.6931601325166192 46.87063454781397 
 S1-CT_f_9-CD_15-N25 c 401.53710774231405 159.24942268382378 210.86004792503175 242.28768505849027 1.5025870442299811 42.26568945158476 
 S1-CT_f_9-CD_15-N25 v 212.35807637411637 182.43679820169336 188.47329907839853 29.921278172423 0.2875441185735941 47.89861487789548 
 S1-CT_f_9-CD_15-N25 pv 449.6893669290995 156.52882508213347 201.39479626009657 293.160541846966 0.908915593370355 43.2047434085629 
 S1-CT_v_1-CD_28-N41 o --undefined-- --undefined-- --undefined-- --undefined-- 1.233435837219091 26.839709993475342 
 S1-CT_v_1-CD_28-N41 co 320.61151021703023 253.5939863597001 291.4934136396495 67.01752385733013 0.36797374801143823 52.557675716898494 
 S1-CT_v_1-CD_28-N41 p 427.7641314619225 171.20383099472474 223.8941720300823 256.56030046719775 0.6477835958015645 49.816886625341546 
 S1-CT_v_1-CD_28-N41 c 192.6883975539343 171.09764211497338 177.52761220109048 21.59075543896091 0.3130041486098394 52.07242372736465 
 S1-CT_v_1-CD_28-N41 v 217.4955490837009 151.1074401990642 164.50258296347988 66.3881088846367 0.6369872025382053 45.18367800441169 
 S1-CT_v_10-CD_22-N16 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7717373258152932 28.558531393021298 
 S1-CT_v_10-CD_22-N16 co 436.84738601800154 223.62276078590716 284.35279158337505 213.22462523209438 0.46140228867654576 52.739277230077214 
 S1-CT_v_10-CD_22-N16 p 431.1472896784203 165.63122002565052 225.96759922891178 265.5160696527698 0.5542207355301145 49.81997163541853 
 S1-CT_v_10-CD_22-N16 c 195.1304726279762 171.43572385652877 182.07159536757845 23.694748771447422 0.2670308812202513 52.364189320373924 
 S1-CT_v_10-CD_22-N16 v 201.32428203299995 167.1467770060727 182.27488365956802 34.177505026927236 0.429115127899792 46.95902097098687 
 S1-CT_v_10-CD_22-N16 pv 421.3270584676636 154.22551834599787 190.99565252120738 267.1015401216657 1.4503035128957653 43.062456560463396 
 S1-CT_v_11-CD_19-N73 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5292678581314306 34.890667929538935 
 S1-CT_v_11-CD_19-N73 co 302.4447233578481 257.0677179860615 276.03992548523956 45.377005371786595 0.4493407753430272 53.11661747953959 
 S1-CT_v_11-CD_19-N73 p 312.23984440440796 163.20657490505522 214.07871409321314 149.03326949935274 0.5375291518122195 51.88481928069892 
 S1-CT_v_11-CD_19-N73 c 181.6726975224411 162.41112232918377 173.66590112345136 19.26157519325733 0.27086429915537624 51.03944499846498 
 S1-CT_v_11-CD_19-N73 v 421.57744910867626 162.3782790630787 194.67966743552418 259.19917004559755 0.4924249011498012 48.43497731751282 
 S1-CT_v_11-CD_19-N73 pv 180.73434792702176 152.251130002505 167.6983551231923 28.483217924516765 0.7496011999881342 46.70385802695628 
 S1-CT_v_12-CD_5-N53 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6494145847895244 27.06822366769444 
 S1-CT_v_12-CD_5-N53 co 428.191283974197 281.7567888343219 322.0326627159803 146.43449513987508 0.6229400329190536 39.24268854548894 
 S1-CT_v_12-CD_5-N53 p 317.4024200802156 165.23102119481442 209.87951794921773 152.1713988854012 0.6994787400353879 45.99193819558974 
 S1-CT_v_12-CD_5-N53 c 187.46049019215675 167.19304343549436 179.32141702601123 20.267446756662395 0.308280903663013 49.624347502293695 
 S1-CT_v_12-CD_5-N53 v 424.1475030643092 176.67271275454385 215.19135427099718 247.47479030976535 0.7686164855717457 45.19618089611867 
 S1-CT_v_13-CD_29-N70 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7117327828085387 26.78135538127984 
 S1-CT_v_13-CD_29-N70 co 279.67563972374285 232.0003115855201 254.972749404729 47.67532813822274 0.33087006691965914 62.77546634443199 
 S1-CT_v_13-CD_29-N70 p 305.45870440080574 181.84798227884747 220.4879933600161 123.61072212195828 0.6114240997043734 51.32478878212732 
 S1-CT_v_13-CD_29-N70 c 183.17240866691998 174.4200708617579 178.53191369520474 8.752337805162085 0.41449302464621596 47.47377701935593 
 S1-CT_v_13-CD_29-N70 v 200.53620483831537 186.5797600007319 195.15551263932176 13.956444837583462 0.5983664661384114 48.57421362172474 
 S1-CT_v_13-CD_29-N70 pv 188.26904152444524 178.62681006891037 182.76598827809173 9.64223145553487 1.2204422937061823 48.09673253958387 
 S1-CT_v_14-CD_2-N59 o --undefined-- --undefined-- --undefined-- --undefined-- 0.630523839351955 37.261620897626166 
 S1-CT_v_14-CD_2-N59 co 439.2654378280665 251.17800069192987 321.7394845615395 188.08743713613666 0.47106742976766625 46.527431170924444 
 S1-CT_v_14-CD_2-N59 p 326.5366756168836 156.40779343437555 226.43515461903414 170.12888218250805 0.5995246772956968 49.11033383630659 
 S1-CT_v_14-CD_2-N59 c 205.25315488987968 192.4750342081411 197.6125942515911 12.778120681738585 0.22472941603595076 47.8542966429189 
 S1-CT_v_14-CD_2-N59 v 238.37894443409013 156.35898492467246 185.07422925026447 82.01995950941767 0.5164454849287714 41.997532687389324 
 S1-CT_v_15-CD_21-N46 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7890613812257476 27.522525371191865 
 S1-CT_v_15-CD_21-N46 co 427.72179658286257 250.942008800689 304.32447734995407 176.77978778217357 0.44094188234596143 43.633915490563645 
 S1-CT_v_15-CD_21-N46 p 306.2122540319826 170.95218954886656 217.74286792428435 135.26006448311603 0.4925269209038807 47.58325716202595 
 S1-CT_v_15-CD_21-N46 c 198.97774442556133 185.07240693125223 189.22224517824256 13.905337494309094 0.24356789691491199 45.417075968485165 
 S1-CT_v_15-CD_21-N46 v 221.1056253832499 167.09485680987348 185.33918282957748 54.010768573376424 0.4325429893488957 46.103447502963334 
 S1-CT_v_15-CD_21-N46 pv 222.86396993222908 165.99334435959975 188.2195043110163 56.870625572629336 0.743302030240335 47.131668569350815 
 S1-CT_v_2-CD_30-N60 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7212548987621626 49.890442505077075 
 S1-CT_v_2-CD_30-N60 co 445.2862012254497 241.61779092525978 304.43654683299957 203.66841030018992 0.4914111339397761 49.00555466562395 
 S1-CT_v_2-CD_30-N60 p 281.06630625095335 165.97422174261757 213.3563798829682 115.09208450833577 0.5132516287815441 49.50444408199322 
 S1-CT_v_2-CD_30-N60 c 185.3859386755895 174.01415267194668 180.42601023531998 11.371786003642825 0.31231907623727984 48.91067068697524 
 S1-CT_v_2-CD_30-N60 v 201.72226801104406 158.70818427171403 180.06753960005167 43.01408373933003 0.5263559256866048 42.403971573154514 
 S1-CT_v_3-CD_8-N47 o --undefined-- --undefined-- --undefined-- --undefined-- 0.545317120497703 51.72674895536774 
 S1-CT_v_3-CD_8-N47 co 343.6129677508734 228.6998713742572 268.6854787931773 114.91309637661618 0.4503843125000423 48.22129196815277 
 S1-CT_v_3-CD_8-N47 p 436.788284706399 158.48420111731892 226.08164443520235 278.30408358908005 0.5687952115610863 45.06960625873837 
 S1-CT_v_3-CD_8-N47 c 193.97390358575416 167.2429867534318 183.32382986678275 26.73091683232235 0.3065996493544889 49.0075678356424 
 S1-CT_v_3-CD_8-N47 v 262.1001062512313 102.68847791229662 199.7725299300299 159.4116283389347 0.5539938491784553 39.7245718278247 
 S1-CT_v_4-CD_11-N64 o --undefined-- --undefined-- --undefined-- --undefined-- 0.3860546129390729 49.10715191325123 
 S1-CT_v_4-CD_11-N64 co 456.1288296921578 243.59261735828744 309.5778244515563 212.53621233387037 0.5942680589716154 45.6536555361867 
 S1-CT_v_4-CD_11-N64 p 301.81924243301967 175.7030911817195 228.18730668210608 126.11615125130018 0.5199845516001634 48.824697239768675 
 S1-CT_v_4-CD_11-N64 c 203.8950488633766 186.78479998309467 198.13643232522733 17.110248880281915 0.25256392506293635 51.21411408720137 
 S1-CT_v_4-CD_11-N64 v 189.2197217689871 151.89194080183694 164.6318353609143 37.327780967150176 0.6473277070940806 46.48319611951806 
 S1-CT_v_5-CD_24-N43 o --undefined-- --undefined-- --undefined-- --undefined-- 0.8329230036446273 23.695291657473415 
 S1-CT_v_5-CD_24-N43 co 428.27668124490503 260.5722532484235 301.9267222628814 167.7044279964815 0.5962455091802616 49.95134989439416 
 S1-CT_v_5-CD_24-N43 p 365.39691718502905 165.71951389822266 204.5011677415674 199.6774032868064 0.9391412781960167 46.83633491901149 
 S1-CT_v_5-CD_24-N43 c 218.48453238847887 175.8586673266963 189.83318787595252 42.62586506178258 0.6290890495661565 43.23743705622812 
 S1-CT_v_5-CD_24-N43 v 233.723843704962 173.81348629057499 192.12793314997703 59.91035741438702 0.32332212478839173 45.824915944644246 
 S1-CT_v_5-CD_24-N43 pv 217.4219712473789 183.44251883719502 204.00147276671854 33.97945241018388 1.1204173853826895 40.59626542578959 
 S1-CT_v_7-CD_26-N24 o --undefined-- --undefined-- --undefined-- --undefined-- 0.9124096954779737 32.742643875822054 
 S1-CT_v_7-CD_26-N24 co 424.8266847351464 218.35309014748844 253.86172755320317 206.47359458765794 0.4931694646347413 46.22327886294088 
 S1-CT_v_7-CD_26-N24 p 288.3667195936166 172.05839172209494 202.86528501184233 116.30832787152167 1.042991144643925 43.7720348460268 
 S1-CT_v_7-CD_26-N24 c 213.87925112006698 172.40947298548738 191.2620295783161 41.4697781345796 0.322926104399369 49.615503900918405 
 S1-CT_v_7-CD_26-N24 v 225.298897678153 196.37605733081787 211.38080857086948 28.922840347335125 0.5275128289256772 39.91520267750403 
 S1-CT_v_8-CD_12-N11 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0744763825063928 31.243995894440552 
 S1-CT_v_8-CD_12-N11 co 428.06088611221 200.32274057344796 267.93920366143806 227.73814553876207 0.5241423620202093 44.60979405433962 
 S1-CT_v_8-CD_12-N11 p 289.7553240365257 167.87715996300702 203.85009068253268 121.87816407351866 0.8173067339976148 44.734812773708114 
 S1-CT_v_8-CD_12-N11 c 199.07120113931848 169.13781871736424 183.9670077401343 29.933382421954235 0.2709549498579049 44.72521291696845 
 S1-CT_v_8-CD_12-N11 v 210.46971125403684 166.83566924038047 186.39005011614225 43.63404201365637 0.56856120625921 44.20013917737577 
 S1-CT_v_8-CD_12-N11 pv 235.7617399465818 153.14196682272734 174.46587762948081 82.61977312385446 1.5901946237562283 42.64824887014367 
 S1-CT_v_9-CD_17-N58 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5039095220837085 43.72510548342885 
 S1-CT_v_9-CD_17-N58 co 408.1966592368599 248.52610955999887 279.6964149334292 159.67054967686101 0.4232987258468536 49.63927873812879 
 S1-CT_v_9-CD_17-N58 p 283.59977569595975 185.67636393326444 211.37196058095446 97.92341176269531 0.5317823189030824 47.1990042190069 
 S1-CT_v_9-CD_17-N58 c 199.5519737568321 182.88666325304692 189.1601951457259 16.66531050378518 0.31056087423940015 46.35858457005196 
 S1-CT_v_9-CD_17-N58 v 208.73584851544211 174.19223928826236 191.62512614882922 34.54360922717976 0.8125633832839099 42.31065770227634 
 S10-CT_f_1-CD_20-N79 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6162162217479935 26.468619352353457 
 S10-CT_f_1-CD_20-N79 co 385.5718269134701 194.01581937847646 223.42748925173237 191.55600753499363 0.3961627998782299 49.95436102118652 
 S10-CT_f_1-CD_20-N79 p 386.06963891661337 184.7230783680921 199.02171712697208 201.34656054852127 0.9408866497107962 51.90351786721663 
 S10-CT_f_1-CD_20-N79 v 449.7524475964549 103.31179871268117 261.15506337613397 346.44064888377375 0.678047869022355 51.30208424983724 
 S10-CT_f_10-CD_17-N53 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6048170213576081 25.379515165814784 
 S10-CT_f_10-CD_17-N53 co 243.46581290958926 207.15124910902517 219.55100269351945 36.31456380056409 0.7169347093881568 45.996740799758165 
 S10-CT_f_10-CD_17-N53 p 221.54765302023634 89.36591029795281 164.21366981347376 132.18174272228353 1.015997211878845 50.76671184065738 
 S10-CT_f_10-CD_17-N53 v 112.51624192452704 108.3114343715572 110.6739736806152 4.204807552969839 0.2892187072938741 51.976390347149454 
 S10-CT_f_10-CD_17-N53 pv 264.9520742301913 220.40024016396058 235.20478827565123 44.5518340662307 0.827211273296796 51.07730196982383 
 S10-CT_f_11-CD_3-N38 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6324209331775386 33.81594732739558 
 S10-CT_f_11-CD_3-N38 co 241.34117768033795 214.3898884794196 221.7817222358029 26.951289200918353 0.37841454355337856 59.75482982904038 
 S10-CT_f_11-CD_3-N38 p 259.73758199797817 107.64403724030629 212.6745350634853 152.09354475767188 0.5090576597801406 59.85866629430093 
 S10-CT_f_11-CD_3-N38 v 279.0256452473765 106.80513657299949 172.1751512871084 172.220508674377 0.6847501264299232 51.6633976936765 
 S10-CT_f_12-CD_13-N75 o --undefined-- --undefined-- --undefined-- --undefined-- 0.3466755060262823 33.57868927780086 
 S10-CT_f_12-CD_13-N75 co 217.83041593921092 198.95770697526515 203.90225368285456 18.87270896394577 0.4920814356376796 57.625142470884164 
 S10-CT_f_12-CD_13-N75 p 220.84470714475458 100.01753660800468 175.5785842191069 120.8271705367499 0.3788245972766263 54.473319818717314 
 S10-CT_f_12-CD_13-N75 v 276.74003863070095 89.66230997128667 209.2168423709839 187.07772865941428 0.8006086849660661 53.08857256988208 
 S10-CT_f_13-CD_7-N5 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5565839806748711 30.231368895005573 
 S10-CT_f_13-CD_7-N5 co 217.46973562118552 101.52806346378068 127.60231664238023 115.94167215740484 0.3720459850378329 56.52355771728641 
 S10-CT_f_13-CD_7-N5 p 112.52415245382039 103.42479331601088 107.56102953952421 9.099359137809515 0.8433042327524213 53.94172745026837 
 S10-CT_f_13-CD_7-N5 v 102.70161463786891 100.26189330131407 101.36512191294906 2.4397213365548396 0.37776976942303064 56.3115947901901 
 S10-CT_f_13-CD_7-N5 pv --undefined-- --undefined-- --undefined-- --undefined-- 0.9536985477907316 58.064202746058065 
 S10-CT_f_14-CD_12-N78 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5639196497423201 25.039314308041778 
 S10-CT_f_14-CD_12-N78 co 370.3383452139272 194.493791398104 219.32767352578807 175.8445538158232 0.38422505194441237 48.75939212735654 
 S10-CT_f_14-CD_12-N78 p 215.67963630932837 88.72058540040574 182.2800152783287 126.95905090892263 0.3534870477888593 51.67926139293755 
 S10-CT_f_14-CD_12-N78 v 309.1824563889349 101.83847278421139 205.40870841920577 207.34398360472352 0.6301290851888361 54.920689136134015 
 S10-CT_f_15-CD_1-N25 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6899541604595025 26.69662217829194 
 S10-CT_f_15-CD_1-N25 co 241.87627918239005 97.60824931725826 178.6238867232381 144.26802986513178 0.3789914467226376 52.94359634131053 
 S10-CT_f_15-CD_1-N25 p 250.34819114799802 206.47265606053662 229.157363364405 43.8755350874614 0.6237567560643411 54.082421550925744 
 S10-CT_f_15-CD_1-N25 v 304.74704305453866 115.36403234085246 263.0857148467003 189.3830107136862 0.6434958939144784 54.299967357014026 
 S10-CT_f_2-CD_27-N60 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6134170893411476 29.634426486106555 
 S10-CT_f_2-CD_27-N60 co 251.27627276715535 206.482476119071 218.58663468030605 44.79379664808434 0.39929994652413525 55.475602697190475 
 S10-CT_f_2-CD_27-N60 p 209.12389249822112 106.13971878533935 142.50138491054224 102.98417371288177 0.44153359471418807 47.47187214951192 
 S10-CT_f_2-CD_27-N60 v 281.0485722423702 200.85128486759208 249.29496019990714 80.19728737477811 0.6411835679762561 56.3428875132575 
 S10-CT_f_3-CD_21-N33 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6086182548013701 26.38451752607034 
 S10-CT_f_3-CD_21-N33 co 263.28164948920556 206.1261326533927 226.40419729161786 57.155516835812875 0.3596406815942891 49.59330551700109 
 S10-CT_f_3-CD_21-N33 p 424.4319134134494 205.84878452936883 241.46220438487055 218.5831288840806 0.5262111025432229 55.59702672450037 
 S10-CT_f_3-CD_21-N33 v 266.86843343482116 211.8241956587703 220.9167648763878 55.04423777605086 0.3066410022014465 55.57563667133449 
 S10-CT_f_3-CD_21-N33 pv 294.77311198954726 110.39830921029304 208.49899798258326 184.37480277925422 0.6700673751809387 49.42246326100939 
 S10-CT_f_4-CD_26-N41 o --undefined-- --undefined-- --undefined-- --undefined-- 1.5906554271944955 25.99347561562146 
 S10-CT_f_4-CD_26-N41 co 437.5128799888709 213.2353605801326 246.8214803727821 224.2775194087383 0.43651774215924166 61.178445097335384 
 S10-CT_f_4-CD_26-N41 p 236.3386360944371 213.25420286528066 218.4100650285598 23.084433229156446 0.5524074082192167 53.276508363975516 
 S10-CT_f_4-CD_26-N41 v 255.56893175382316 246.72953329672046 250.48731022681858 8.839398457102703 0.6721600631478588 53.69015208614402 
 S10-CT_f_5-CD_8-N37 o --undefined-- --undefined-- --undefined-- --undefined-- 0.797766042136452 24.363300112930556 
 S10-CT_f_5-CD_8-N37 co 245.09569736079195 207.93394494745542 220.10375338913607 37.16175241333653 0.39732603273912137 53.032236677849454 
 S10-CT_f_5-CD_8-N37 p 249.30876216767783 208.46282950728218 219.07021260910997 40.84593266039565 0.5757173127444415 58.09945623906792 
 S10-CT_f_5-CD_8-N37 v 430.72764353036484 104.95699534294465 213.30325842093765 325.7706481874202 0.632478174564316 50.84717523463356 
