Filename	 Segmentlabel	TargetMax	TargetMin	TargetPitch	TargetDifference Duration	TargetIntensity   
S13-CT_f_5-CD_13-N55 o 296.9811721838891 290.53654716604086 292.74208352364036 6.444625017848239 0.7556598030781455 29.96622629506884 
S13-CT_f_5-CD_13-N55 co 292.2649750920433 60.393432631390944 143.8511133081415 231.87154246065236 0.3345510496449452 46.459883463341285 
S13-CT_f_5-CD_13-N55 p 298.88460559296743 98.06923596416055 141.02380075655608 200.81536962880688 0.4600076932617998 44.118188250382744 
S13-CT_f_5-CD_13-N55 v 262.001374607447 106.45807763227448 117.47485212468523 155.54329697517255 0.5474471721462744 41.77804320640476 
S13-CT_f_6-CD_16-N17 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0062523555479497 32.25455011248758 
S13-CT_f_6-CD_16-N17 co 114.82284447167807 111.19396537542363 112.51398624138605 3.628879096254437 0.2937483475511917 44.80412760774574 
S13-CT_f_6-CD_16-N17 p 111.19396537542363 94.90073655612102 106.06821409845084 16.293228819302612 0.6027563495206276 48.011462825794986 
S13-CT_f_6-CD_16-N17 v 101.84128503697019 99.22741273373491 100.72284152496039 2.613872303235283 0.37767644685153257 47.48788128282765 
S13-CT_f_6-CD_16-N17 pv 278.6708440991677 98.86727369884845 118.26535378907704 179.80357040031924 0.6256458311479931 47.54000745411533 
S13-CT_f_7-CD_14-N32 o 162.97160153555504 162.97160153555504 162.97160153555504 0 0.664826306409 35.79594201797776 
S13-CT_f_7-CD_14-N32 co 267.70405167398167 112.21887491585852 138.48174815949795 155.48517675812315 0.4204606039481983 44.87770748060638 
S13-CT_f_7-CD_14-N32 p 117.07605063296968 97.81926594995033 109.39902084024841 19.256784683019347 0.6929813657664752 43.467885558064935 
S13-CT_f_7-CD_14-N32 v 108.79796915742327 102.43495723923074 105.70084386006411 6.363011918192527 0.5645072923378591 42.79436437454696 
S13-CT_f_8-CD_6-N16 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7723547545817683 31.72473264818772 
S13-CT_f_8-CD_6-N16 co 247.28879800591204 112.33843651592596 143.48458462204187 134.95036148998608 0.3454179446371318 42.841884515946674 
S13-CT_f_8-CD_6-N16 p 115.33734582218648 102.23803155182064 109.44322073246528 13.099314270365838 0.4670992660433939 45.31750314402793 
S13-CT_f_8-CD_6-N16 v 296.58197539760687 103.21817082403834 135.1937695737044 193.36380457356853 0.28261468197583506 47.71786507918336 
S13-CT_f_8-CD_6-N16 pv 282.4049692899402 96.57469101865976 112.72963445590145 185.83027827128043 0.4317724307964148 44.9993230777608 
S13-CT_f_9-CD_20-N52 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7597561143346796 30.182075609104025 
S13-CT_f_9-CD_20-N52 co 281.10738209254816 109.0811724623706 128.25068585343843 172.02620963017756 0.32211463867756884 46.74988907228684 
S13-CT_f_9-CD_20-N52 p 278.04104585964643 100.22990295547437 115.66810384032901 177.81114290417207 0.43854161651283485 43.94855670484721 
S13-CT_f_9-CD_20-N52 v 108.39477025283647 103.53687820899805 105.66807383608005 4.857892043838419 0.388089926117553 43.71052449433196 
S13-CT_f_9-CD_20-N52 pv 106.00200529287709 95.46479576413641 103.13549967951782 10.537209528740675 0.2095685601034789 44.79690027797749 
S13-CT_v_1-CD_9-N70 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6114352864293393 26.50557951544611 
S13-CT_v_1-CD_9-N70 co 157.48473791125295 113.40541623682176 126.79010519650087 44.079321674431185 0.30024982003220424 42.91819117544557 
S13-CT_v_1-CD_9-N70 p 262.61176136497284 106.69956037623724 121.77914818787683 155.9122009887356 0.6202529176981061 43.648496135036964 
S13-CT_v_1-CD_9-N70 v 285.02072673768424 104.21298277020462 122.11271998289021 180.8077439674796 0.6992660282328971 45.17045337594515 
S13-CT_v_10-CD_30-N1 o --undefined-- --undefined-- --undefined-- --undefined-- 1.4936087771682407 31.895070475686314 
S13-CT_v_10-CD_30-N1 co 298.93589435659743 108.93311822639959 125.2116556605417 190.00277613019784 0.3843023494278752 46.54862588840735 
S13-CT_v_10-CD_30-N1 p 111.81242137118825 99.25172770366486 105.60773667351648 12.560693667523395 0.44641182004248137 46.600609224877694 
S13-CT_v_10-CD_30-N1 v 103.19520406703138 96.67705036403163 98.80582612348958 6.518153702999754 0.46193918769613296 48.255191160370636 
S13-CT_v_12-CD_28-N60 o --undefined-- --undefined-- --undefined-- --undefined-- 0.39088877072820233 32.31824246269797 
S13-CT_v_12-CD_28-N60 co 124.96638251567737 112.9008280052629 118.46953054854087 12.065554510414472 0.29287733688387924 45.47341475803992 
S13-CT_v_12-CD_28-N60 p 114.09609845443201 97.72602904968979 109.69278441120403 16.370069404742225 0.4298070008815371 46.28205756465155 
S13-CT_v_12-CD_28-N60 v 278.6627402254202 107.21839605176575 127.52165179237842 171.44434417365443 0.4982718328803659 47.94196628581364 
S13-CT_v_13-CD_18-N25 o --undefined-- --undefined-- --undefined-- --undefined-- 0.772200274520533 26.266941445078277 
S13-CT_v_13-CD_18-N25 co 108.49805783954628 103.15181531569282 106.024199786806 5.346242523853462 0.32530928710995255 47.10798362926847 
S13-CT_v_13-CD_18-N25 p 105.84080877222864 97.85474264472683 102.90294711923684 7.9860661275018145 0.47074167428851976 44.234149227611226 
S13-CT_v_13-CD_18-N25 v 105.41804103128885 94.0994447670888 101.16643832411074 11.318596264200053 0.3635809679464177 48.612279381823825 
S13-CT_v_13-CD_18-N25 pv 102.41743183904637 94.93160322167314 99.05222440909093 7.48582861737323 0.9108660039078675 45.28531763187788 
S13-CT_v_14-CD_21-N24 o --undefined-- --undefined-- --undefined-- --undefined-- 1.1585915546056487 29.86965136053598 
S13-CT_v_14-CD_21-N24 co 160.52935002448606 107.67684505239735 116.09520700647276 52.85250497208871 0.3362383971498042 47.24715783551641 
S13-CT_v_14-CD_21-N24 p 114.54298794221016 97.11513403853243 105.7413941882545 17.42785390367773 0.4310748681407748 48.05966421556244 
S13-CT_v_14-CD_21-N24 v 106.99854190142203 99.850731993788 102.65400332950955 7.147809907634027 0.40521037605232846 50.42233450769649 
S13-CT_v_14-CD_21-N24 pv 103.22580242864001 60.26586408999119 98.4159760603199 42.95993833864882 0.24140192615883382 48.00043058083942 
S13-CT_v_2-CD_27-N57 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6606409592015826 29.291995790819055 
S13-CT_v_2-CD_27-N57 co 126.74139853778168 115.77249958083138 120.58670529168465 10.968898956950298 0.2940170034388371 47.67656418200941 
S13-CT_v_2-CD_27-N57 p 116.52347017314841 105.85958369602476 112.9209934037972 10.663886477123654 0.4062077021194459 47.45990676985711 
S13-CT_v_2-CD_27-N57 v 152.94613828160476 112.01895822233604 118.86931111092916 40.92718005926872 0.8511018520597917 43.95696077135778 
S13-CT_v_3-CD_24-N48 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6705141912775013 24.647165839332242 
S13-CT_v_3-CD_24-N48 co 255.65349626411074 109.50704465880223 133.9729531551024 146.14645160530853 0.3107641630876212 42.116040595348984 
S13-CT_v_3-CD_24-N48 p 114.75947338210959 96.72473640534396 107.18611881130023 18.03473697676563 0.4181888120561815 45.18678859328395 
S13-CT_v_3-CD_24-N48 v 111.09961143959531 102.44556646501344 104.66120410649465 8.654044974581865 0.48341092035852196 45.71295672414537 
S13-CT_v_4-CD_17-N71 o --undefined-- --undefined-- --undefined-- --undefined-- 1.2265306382782184 29.0224757066274 
S13-CT_v_4-CD_17-N71 co 131.81901753618072 108.49148750939293 117.24566983638448 23.327530026787798 0.3177869222558889 45.347790304856964 
S13-CT_v_4-CD_17-N71 p 132.86747461227174 100.82530970718692 110.69558674120661 32.04216490508482 0.41312299893265547 42.860753440199076 
S13-CT_v_4-CD_17-N71 v 111.63403288155513 105.16656514620745 109.66644048751293 6.467467735347682 0.4885973929684293 46.635461707990444 
S13-CT_v_5-CD_29-N2 o --undefined-- --undefined-- --undefined-- --undefined-- 1.095076658661354 28.487213368853777 
S13-CT_v_5-CD_29-N2 co 115.64832712682126 106.06801630885217 109.94024138319146 9.580310817969092 0.37041236871050276 45.940721590857954 
S13-CT_v_5-CD_29-N2 p 109.71240355970343 100.49541024059484 104.91263694262686 9.216993319108596 0.370412368710503 48.62422038851217 
S13-CT_v_5-CD_29-N2 v 104.95452043519386 101.02574442628448 102.46790981368068 3.928776008909381 0.26348921073221354 56.940880118432595 
S13-CT_v_5-CD_29-N2 pv 105.50530495895713 92.39114008303709 98.79011114219891 13.11416487592004 0.5766213162400611 48.901096347372345 
S13-CT_v_6-CD_22-N18 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7958417202642613 32.53143242687446 
S13-CT_v_6-CD_22-N18 co 124.99783322982952 112.89329867750817 116.52342442143704 12.104534552321354 0.320215194419306 46.95308973673433 
S13-CT_v_6-CD_22-N18 p 112.89329867750817 103.39409523091985 107.80595234100431 9.499203446588325 0.43838984950262105 46.59135727522301 
S13-CT_v_6-CD_22-N18 v 106.97395573966689 99.97270246576652 102.81896778810028 7.0012532739003746 0.3049668518279105 51.70965418821605 
S13-CT_v_6-CD_22-N18 pv 104.23231333707645 97.90507953394633 101.08084933783707 6.327233803130113 0.3888327360805861 45.55325612912892 
S13-CT_v_7-CD_26-N14 o --undefined-- --undefined-- --undefined-- --undefined-- 0.9412429961952001 30.72499426708274 
S13-CT_v_7-CD_26-N14 co 277.9460057601326 111.42018442945529 166.85159807897782 166.52582133067733 0.29466177756918543 45.475487897359685 
S13-CT_v_7-CD_26-N14 p 113.43180468135033 99.33797498793373 106.39841436623664 14.093829693416595 0.40709850848374285 45.65003862227264 
S13-CT_v_7-CD_26-N14 v 105.02830642800564 100.84611552505184 102.86436264525757 4.182190902953792 0.5427980113116575 47.45810865597157 
S13-CT_v_8-CD_7-N79 o --undefined-- --undefined-- --undefined-- --undefined-- 1.132511687227828 33.16764820794986 
S13-CT_v_8-CD_7-N79 co 296.3991252461158 129.90544189433285 178.90107108238524 166.49368335178292 0.333127644766545 45.59148936199146 
S13-CT_v_8-CD_7-N79 p 131.89748219258578 114.82544530263884 122.09015968011774 17.072036889946943 0.4709735667389081 47.50633759376359 
S13-CT_v_8-CD_7-N79 v 116.97729750511502 110.088991031294 112.20852674079924 6.888306473821018 0.3292985913784239 49.411574162219665 
S13-CT_v_8-CD_7-N79 pv 288.89394822297766 98.55930286536297 112.94556885895786 190.3346453576147 0.8959984928203619 44.09484646398052 
S13-CT_v_9-CD_12-N51 o 261.46085710992776 260.2308506422147 260.84585387607126 1.2300064677130536 0.5575998080476503 31.169799895983058 
S13-CT_v_9-CD_12-N51 co 116.61672979072257 106.03014553119566 110.85154591099597 10.586584259526916 0.3774643500981284 43.937001117960286 
S13-CT_v_9-CD_12-N51 p 245.4518013028494 101.39251046153822 118.22188935679361 144.05929084131117 0.4814596302272046 43.287904348738486 
S13-CT_v_9-CD_12-N51 v 297.95339290375426 104.58346119796127 117.56421960752002 193.369931705793 0.5276797547290162 48.23171924664106 
S15-CT_f_1-CD_15-N20 o 294.0035112860672 84.61523537258586 114.6116863613372 209.38827591348132 2.7849815072241575 34.98478410911596 
S15-CT_f_1-CD_15-N20 co 133.5000961940583 102.67587198413239 118.46436911126477 30.824224209925916 0.46067791900255717 45.123936447641015 
S15-CT_f_1-CD_15-N20 p 120.82260801388871 84.38476545827304 97.73701859962594 36.437842555615674 0.8603021378963409 47.83876701264953 
S15-CT_f_1-CD_15-N20 v 132.23964662049138 64.36835398652332 99.35156682072729 67.87129263396807 0.7159933921846964 47.65461673507773 
S15-CT_f_1-CD_15-N20 pv 135.04782434215437 64.4121202727681 87.45340199905279 70.63570406938626 1.3875840933811947 39.05980052824512 
S15-CT_f_10-CD_24-N1 o 285.48010370074513 285.48010370074513 285.48010370074513 0 1.3291759888022407 28.76582640963203 
S15-CT_f_10-CD_24-N1 co 126.93343082049034 99.44872296333816 112.83278474216192 27.484707857152188 0.57474261033102 43.44562213044601 
S15-CT_f_10-CD_24-N1 p 292.0459227380754 91.6831145950776 119.77506059307017 200.36280814299778 0.8713839575986433 46.797149001561316 
S15-CT_f_10-CD_24-N1 c 89.59109603696001 81.76294846173253 86.21605959528613 7.828147575227476 0.36153164198241594 47.01987834457214 
S15-CT_f_10-CD_24-N1 v 100.69507230439395 93.96806761828269 96.93268040380195 6.727004686111258 0.5422974629736239 49.90435208942688 
S15-CT_f_10-CD_24-N1 pv 294.68993873758484 61.816693440553884 94.24039418193688 232.87324529703096 1.256090704836342 41.76407510536037 
S15-CT_f_11-CD_20-N42 o --undefined-- --undefined-- --undefined-- --undefined-- 0.957627242180195 25.623000073620247 
S15-CT_f_11-CD_20-N42 co 232.35195721865 102.1671166326855 128.7586440180001 130.18484058596448 0.5579945080299984 48.347985710023664 
S15-CT_f_11-CD_20-N42 p 114.52986927106218 94.4013674205399 101.69357318255392 20.128501850522284 0.8505353180651434 44.916336713204736 
S15-CT_f_11-CD_20-N42 c 296.3441442181642 74.39506332682298 102.73669334442924 221.94908089134123 1.2622594210775695 40.80462495008196 
S15-CT_f_11-CD_20-N42 v 277.24860364312497 76.22581826551966 106.1918441705262 201.02278537760532 0.601333887294464 47.76636460710675 
S15-CT_f_11-CD_20-N42 pv 97.03643311966324 66.09611432394829 88.43669040571633 30.94031879571496 1.1105715936519385 39.00241564951819 
S15-CT_f_12-CD_2-N19 o --undefined-- --undefined-- --undefined-- --undefined-- 0.774815233852638 27.493373601610184 
S15-CT_f_12-CD_2-N19 co 111.73573896704883 93.55456566226752 104.48723012482745 18.18117330478131 0.6257909995925452 39.325934662012486 
S15-CT_f_12-CD_2-N19 p 110.47186429318903 85.48293482842226 94.38909591087152 24.98892946476677 0.8100993076917196 45.26676461042987 
S15-CT_f_12-CD_2-N19 v 102.85802736728776 86.41124163233582 95.66196536521484 16.446785734951945 0.4843450887257372 44.1098592834796 
S15-CT_f_12-CD_2-N19 pv 103.56993352321331 83.02334093987027 92.50179946124389 20.546592583343042 0.8743929035402687 44.44934501850757 
S15-CT_f_13-CD_18-N30 o --undefined-- --undefined-- --undefined-- --undefined-- 1.1703855858431957 27.73528310986112 
S15-CT_f_13-CD_18-N30 co 135.8242729472598 89.30363074432154 116.49119604945584 46.52064220293826 0.6273048990857315 43.51776425758182 
S15-CT_f_13-CD_18-N30 p 109.63450090209614 85.2724776348469 96.33502076221099 24.362023267249242 0.7456643140075674 45.90317835987696 
S15-CT_f_13-CD_18-N30 v 111.42768604070646 92.28957015101415 103.39521195890123 19.138115889692315 0.6036330161013646 43.96229329387673 
S15-CT_f_13-CD_18-N30 pv 291.2248674404099 63.28949812665919 94.97266903567105 227.93536931375073 2.8110361043936085 41.31418616994643 
S15-CT_f_14-CD_21-N31 o --undefined-- --undefined-- --undefined-- --undefined-- 0.9242040287580814 25.81434076366498 
S15-CT_f_14-CD_21-N31 co 124.5742677936757 97.11599933724197 110.57285296570339 27.45826845643373 0.4919626614557734 41.135919947080055 
S15-CT_f_14-CD_21-N31 p 300.4718102288577 94.37063353579913 129.02438013862402 206.10117669305856 0.5551505262299095 46.2211287437951 
S15-CT_f_14-CD_21-N31 v 95.33115717851241 61.73900697731252 85.69174185238053 33.59215020119989 0.5009894992806503 46.84578986092624 
S15-CT_f_15-CD_9-N5 o --undefined-- --undefined-- --undefined-- --undefined-- 0.8671639344073434 23.61852396157639 
S15-CT_f_15-CD_9-N5 co 288.4908125298407 81.2516208738876 130.08269051353804 207.2391916559531 0.7299503012109207 39.55339494729229 
S15-CT_f_15-CD_9-N5 p 104.29548656587161 73.35784701588119 89.92730342639835 30.937639549990422 0.8336118824479748 42.92286769258895 
S15-CT_f_15-CD_9-N5 c 88.07896920506039 84.70660549357699 86.42023542587894 3.372363711483402 0.323942441365793 42.62973086689052 
S15-CT_f_15-CD_9-N5 v 101.79043052545988 92.08361854882583 96.83939234636695 9.706811976634057 0.4492001853605667 43.74640088470316 
S15-CT_f_2-CD_23-N33 o --undefined-- --undefined-- --undefined-- --undefined-- 0.9139881457857101 28.022206730283425 
S15-CT_f_2-CD_23-N33 co 140.10842074327235 86.86724961375668 114.29380390971278 53.24117112951566 0.5684004460781201 43.40094057491032 
S15-CT_f_2-CD_23-N33 p 123.60455877543683 86.73571979640307 99.8521236943954 36.868838979033754 0.8370280541561361 45.300094219460824 
S15-CT_f_2-CD_23-N33 v 291.49217794895293 71.22951390245643 109.79986897207736 220.2626640464965 0.5216826011949869 44.50475708235538 
S15-CT_f_3-CD_19-N46 o --undefined-- --undefined-- --undefined-- --undefined-- 1.1114839134468963 24.626438295413276 
S15-CT_f_3-CD_19-N46 co 147.57601620706848 136.92377971967107 142.7610636987604 10.652236487397403 0.39996640165594255 35.527016686242376 
S15-CT_f_3-CD_19-N46 p 289.02768823286874 92.71760957071993 122.38239987698812 196.3100786621488 0.8780871576584488 44.83632167182136 
S15-CT_f_3-CD_19-N46 v 109.58591759517513 95.00500613863609 102.31325608495366 14.580911456539042 0.4137583465406305 48.26071907908281 
S15-CT_f_3-CD_19-N46 pv --undefined-- --undefined-- --undefined-- --undefined-- 0.5057046457718815 47.28560650077458 
S15-CT_f_4-CD_10-N62 o 144.0856668661254 66.56003473400851 105.24841287491965 77.52563213211688 5.497080317726005 36.84475603746165 
S15-CT_f_4-CD_10-N62 co 134.83115541610704 129.81654050715474 131.61911656648346 5.0146149089522964 0.3092144428094148 43.359207482509966 
S15-CT_f_4-CD_10-N62 p 119.73159493477807 98.40188692189709 108.95664464775079 21.329708012880985 0.483987823527781 50.08564130783986 
S15-CT_f_4-CD_10-N62 c 100.47387779753815 91.47985851907657 97.22353474680956 8.994019278461579 0.2352718586593383 51.16380874575531 
S15-CT_f_4-CD_10-N62 v 256.33664684833224 92.43806930298365 114.69817004813365 163.8985775453486 0.6049847794097261 47.51144823682654 
S15-CT_f_5-CD_14-N58 o 271.6723553096635 59.86511839344271 99.70704704762153 211.80723691622077 6.206047989793023 39.330636416489966 
S15-CT_f_5-CD_14-N58 co 118.0378456663909 113.63662742079605 115.41426609339386 4.401218245594848 0.34486932103499335 38.77409671049115 
S15-CT_f_5-CD_14-N58 p 112.85462348152464 91.2315669461195 97.70104924378646 21.62305653540514 0.4719910331668844 47.62962236292203 
S15-CT_f_5-CD_14-N58 c 288.4790240694668 79.0630195937754 118.67891194089613 209.4160044756914 0.2414085247244948 50.39060289998464 
S15-CT_f_5-CD_14-N58 v 269.37523242688087 88.94349154185376 97.46318907203762 180.43174088502712 0.586277845759489 46.18718546718021 
S15-CT_f_6-CD_28-N45 o --undefined-- --undefined-- --undefined-- --undefined-- 1.3037599049989275 26.408446159380606 
S15-CT_f_6-CD_28-N45 co 133.88928650060555 117.59428491044778 125.82505762654839 16.295001590157767 0.5667112132687866 46.491034440460496 
S15-CT_f_6-CD_28-N45 p 134.38128255068136 87.53493229719656 97.96030738907773 46.8463502534848 0.9572180997229083 44.517622846039075 
S15-CT_f_6-CD_28-N45 c 117.62961367995784 85.41703800785346 97.77084139932518 32.21257567210438 0.4000314446603199 42.499668112632214 
S15-CT_f_6-CD_28-N45 v 217.62746612566116 88.7836395613754 107.15272389166826 128.84382656428576 0.5571866550625884 48.32604986267663 
S15-CT_f_7-CD_5-N18 o --undefined-- --undefined-- --undefined-- --undefined-- 1.618796584027382 28.930905553368163 
S15-CT_f_7-CD_5-N18 co 269.20602690430184 78.72794029378151 121.17952858110424 190.47808661052034 0.6516743447257387 39.131663743092204 
S15-CT_f_7-CD_5-N18 p 102.5588212135768 86.33844468435328 92.8363249619493 16.22037652922353 0.851831464891502 44.911261576368915 
S15-CT_f_7-CD_5-N18 c 106.33925824826261 84.90478280950082 93.23580572536198 21.434475438761794 0.37238533984327926 43.16111992907109 
S15-CT_f_7-CD_5-N18 v 289.09194846426857 83.46812063958298 111.38462080635772 205.62382782468558 0.5353039260247141 49.356854497980244 
S15-CT_f_8-CD_11-N34 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7240764361629093 28.28781351776804 
S15-CT_f_8-CD_11-N34 co 129.60353365772502 89.87445099935908 112.40569607893114 39.72908265836594 0.5532162038388644 41.369856986935595 
S15-CT_f_8-CD_11-N34 p 267.3091204849643 82.54726933557208 114.28367556368276 184.7618511493922 0.5615982675333928 42.62165646343042 
S15-CT_f_8-CD_11-N34 v 294.52617291855347 90.43747267529437 123.14775939206689 204.0887002432591 0.44424937580999724 47.88649200320269 
S15-CT_f_8-CD_11-N34 pv 104.08998262742878 73.49270851526248 87.47486712316594 30.597274112166303 0.5909354904642417 42.16768007341729 
S15-CT_f_9-CD_29-N17 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0184357319498873 29.34220251921377 
S15-CT_f_9-CD_29-N17 co 284.3293875383545 85.17361072091663 122.23528444493377 199.1557768174379 0.6519382873521973 44.201745134336136 
S15-CT_f_9-CD_29-N17 p 98.95584213520206 82.54968413205938 87.77407633478167 16.40615800314268 1.11270670096954 41.54040016830015 
S15-CT_f_9-CD_29-N17 c 106.53874207890637 80.95124655832635 89.6569841058483 25.58749552058002 0.37743795583548234 45.57956923826812 
S15-CT_f_9-CD_29-N17 v 94.79129764082876 62.42254629155697 88.71864550061053 32.36875134927179 0.4264558721777534 48.00354966274985 
S15-CT_f_9-CD_29-N17 pv 92.20587320198847 62.163378295516274 82.59180576103999 30.042494906472193 0.6960544120602408 39.90593508038247 
S15-CT_v_1-CD_17-N75 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0560317933937702 27.953216999493534 
S15-CT_v_1-CD_17-N75 co 140.07521449881756 120.22491620404656 128.45307163893568 19.850298294770994 0.3508287684795286 39.35005204708966 
S15-CT_v_1-CD_17-N75 p 289.2450432799336 96.12127987075787 114.7873077865823 193.12376340917575 0.9370821052808458 44.54337265201107 
S15-CT_v_1-CD_17-N75 v 116.8506822981877 82.87498163915616 109.22348006887668 33.975700659031546 0.6277988488581041 48.57983570379264 
S15-CT_v_1-CD_17-N75 pv 289.9202864569523 66.82720274899978 98.75915706537808 223.0930837079525 1.1401934975584673 43.232095648113244 
S15-CT_v_10-CD_13-N7 o --undefined-- --undefined-- --undefined-- --undefined-- 0.8615131646087899 28.048083672759446 
S15-CT_v_10-CD_13-N7 co 117.00317065007137 84.39809106855243 101.83176840427893 32.605079581518936 1.0037521274197578 36.665550558582844 
S15-CT_v_10-CD_13-N7 p 105.26091589830715 82.24041087146236 90.13204019338252 23.020505026844788 0.8159154719961774 44.445280281245736 
S15-CT_v_10-CD_13-N7 v 103.28797617461585 76.58156320365546 94.65082302463397 26.706412970960386 0.4167625792210692 47.068299732867146 
S15-CT_v_10-CD_13-N7 pv 113.15453038709339 61.05296034921726 87.65254569667387 52.10157003787613 1.5907416756184465 42.263995261266565 
S15-CT_v_11-CD_8-N52 o --undefined-- --undefined-- --undefined-- --undefined-- 0.9808514616385331 28.939983538741195 
S15-CT_v_11-CD_8-N52 co 143.15208499680034 116.50168832891819 131.10262926126597 26.65039666788215 0.34996529903011475 37.71026063164605 
